game_id_x,platform_id_x,title_category,title_category_id,normilized_title_id,normalized_title,developer_id,game_id_str,Label,year,working_index,number_of_projects_been,changing_title,changing_poitions
"4,469",10,Design,1,20,Designer,"47,448",4469,Solar Striker,1990.0,78201,0.0,1.0,2.0
"4,469",10,Design,1,20,Designer,"47,449",4469,Solar Striker,1990.0,78205,0.0,1.0,2.0
"4,469",10,Design,1,20,Designer,"47,450",4469,Solar Striker,1990.0,78209,0.0,1.0,2.0
"4,469",10,Design,1,20,Designer,"47,451",4469,Solar Striker,1990.0,78213,0.0,1.0,2.0
"4,469",10,Thanks,19,47,Special Thanks,"47,452",4469,Solar Striker,1990.0,78217,0.0,2.0,2.0
"4,469",10,Thanks,19,47,Special Thanks,"47,453",4469,Solar Striker,1990.0,78221,0.0,2.0,2.0
"4,469",10,Thanks,19,47,Special Thanks,"47,454",4469,Solar Striker,1990.0,78225,0.0,2.0,2.0
"4,469",10,Thanks,19,47,Special Thanks,"47,455",4469,Solar Striker,1990.0,78229,0.0,2.0,2.0
"4,469",10,Thanks,19,47,Special Thanks,"47,456",4469,Solar Striker,1990.0,78233,0.0,2.0,2.0
"4,469",10,Thanks,19,47,Special Thanks,"47,457",4469,Solar Striker,1990.0,78237,0.0,2.0,2.0
"4,469",10,Thanks,19,47,Special Thanks,"47,458",4469,Solar Striker,1990.0,78241,0.0,2.0,2.0
"4,469",10,Thanks,19,47,Special Thanks,"47,459",4469,Solar Striker,1990.0,78245,0.0,2.0,2.0
"18,860",14,Design,1,55,Level/Scenario Designer,"47,714",18860,Geist,2005.0,30114,0.0,1.0,1.0
138,69,Quality Assurance,9,80,Project Lead,"47,833",138,0,1981.0,8191,2.0,1.0,3.0
139,69,Quality Assurance,9,80,Project Lead,"47,833",139,0,1982.0,56159,0.0,1.0,2.0
"3,105",9,Other,8,37,Unknown,"47,842",3105,Star Wars: Shadows of the Empire,1996.0,10831,0.0,1.0,2.0
276,3,Localization,13,72,Documents,"47,943",276,Star Wars: Episode I - Racer,1999.0,10112,0.0,2.0,2.0
"10,183",7,Thanks,19,47,Special Thanks,"47,951",10183,SoulCalibur II,2003.0,51997,0.0,3.0,3.0
"10,183",13,Thanks,19,47,Special Thanks,"47,951",10183,SoulCalibur II,2003.0,51998,0.0,3.0,3.0
"10,183",14,Thanks,19,47,Special Thanks,"47,951",10183,SoulCalibur II,2003.0,51999,0.0,2.0,2.0
"10,183",7,Quality Assurance,9,80,Project Lead,"47,955",10183,SoulCalibur II,2003.0,52000,0.0,1.0,3.0
"10,183",13,Quality Assurance,9,80,Project Lead,"47,955",10183,SoulCalibur II,2003.0,52001,0.0,1.0,3.0
"10,183",14,Quality Assurance,9,79,Manager,"47,955",10183,SoulCalibur II,2003.0,52002,0.0,1.0,2.0
"10,183",7,Quality Assurance,9,80,Project Lead,"47,956",10183,SoulCalibur II,2003.0,52003,0.0,1.0,3.0
"10,183",13,Quality Assurance,9,80,Project Lead,"47,956",10183,SoulCalibur II,2003.0,52004,0.0,1.0,3.0
"10,183",14,Quality Assurance,9,80,Project Lead,"47,956",10183,SoulCalibur II,2003.0,52005,0.0,1.0,2.0
"10,183",7,Thanks,19,47,Special Thanks,"47,960",10183,SoulCalibur II,2003.0,52006,0.0,3.0,3.0
"10,183",13,Thanks,19,47,Special Thanks,"47,960",10183,SoulCalibur II,2003.0,52007,0.0,3.0,3.0
"10,183",14,Thanks,19,47,Special Thanks,"47,960",10183,SoulCalibur II,2003.0,52008,0.0,2.0,2.0
"25,969",82,Localization,13,184,Co-ordinator,"47,962",25969,WarioWare: Smooth Moves,2006.0,91047,2.0,3.0,4.0
"28,653",82,Localization,13,200,Translator,"47,962",28653,Big Brain Academy: Wii Degree,2007.0,114622,3.0,3.0,3.0
"32,773",44,Localization,13,161,Manager,"47,962",32773,Advance Wars: Days of Ruin,2008.0,117692,0.0,2.0,2.0
"3,546",9,Video/Cinematics,10,74,Actor,"48,244",3546,Super Smash Bros.,1999.0,18682,0.0,2.0,2.0
"19,838",14,Production,5,56,Executive Producer,"48,293",19838,Dance Dance Revolution Mario Mix,2005.0,51702,0.0,1.0,2.0
"6,825",14,Audio,4,73,Voice Talent,"48,420",6825,Eternal Darkness: Sanity's Requiem,2002.0,11644,2.0,1.0,3.0
"33,378",82,Audio,4,73,Voice Talent,"48,420",33378,Super Smash Bros.: Brawl,2008.0,81819,0.0,1.0,2.0
"10,905",15,Quality Assurance,9,23,Tester,"48,529",10905,Tales of Phantasia,1995.0,57814,0.0,1.0,2.0
"4,707",11,Production,5,83,Project Coordinator,"48,591",4707,Pokémon Trading Card Game,1998.0,79291,0.0,1.0,2.0
"41,524",82,Programming/Engineering,2,4,Programmer,"48,644",41524,Punch-Out!!,2009.0,87326,0.0,1.0,1.0
"20,629",14,Programming/Engineering,2,4,Programmer,"48,684",20629,Super Mario Strikers,2005.0,86797,2.0,1.0,1.0
"29,116",82,Programming/Engineering,2,4,Programmer,"48,684",29116,Mario Strikers Charged,2007.0,87110,3.0,2.0,2.0
"41,524",82,Design,1,146,Director,"48,684",41524,Punch-Out!!,2009.0,87327,0.0,2.0,3.0
"41,524",82,Programming/Engineering,2,4,Programmer,"48,684",41524,Punch-Out!!,2009.0,87328,0.0,1.0,1.0
"8,897",11,Support,7,43,Support,"48,811",8897,NBA 3 on 3 Featuring Kobe Bryant,1999.0,14093,0.0,1.0,2.0
"6,610",15,Production,5,60,Project Director / Leader / Manager,"48,817",6610,Super Star Wars,1992.0,3815,2.0,2.0,3.0
"7,141",15,Design,1,20,Designer,"48,817",7141,NCAA Basketball,1992.0,3830,0.0,2.0,3.0
"7,141",15,Production,5,11,Producer,"48,817",7141,NCAA Basketball,1992.0,3831,3.0,2.0,2.0
"9,039",10,Other,8,71,Other,"48,817",9039,James Bond 007,1998.0,56682,0.0,1.0,2.0
"7,141",15,Art/Graphics,3,10,Artist,"48,818",7141,NCAA Basketball,1992.0,3832,0.0,1.0,2.0
"4,011",15,Art/Graphics,3,70,Animator,"48,819",4011,Walt Disney's The Jungle Book,1994.0,274,0.0,1.0,3.0
"4,011",16,Art/Graphics,3,70,Animator,"48,819",4011,Walt Disney's The Jungle Book,1994.0,275,0.0,1.0,3.0
"4,011",25,Art/Graphics,3,70,Animator,"48,819",4011,Walt Disney's The Jungle Book,1994.0,276,0.0,1.0,2.0
"6,610",15,Art/Graphics,3,10,Artist,"48,820",6610,Super Star Wars,1992.0,3816,2.0,1.0,3.0
"7,141",15,Art/Graphics,3,10,Artist,"48,820",7141,NCAA Basketball,1992.0,3833,0.0,1.0,2.0
"4,572",12,Quality Assurance,9,177,Senior Tester,"48,905",4572,Final Fantasy II,1991.0,55409,2.0,1.0,3.0
"10,325",12,Quality Assurance,9,80,Project Lead,"48,905",10325,Final Fantasy Tactics Advance,2003.0,58079,3.0,1.0,3.0
"21,619",44,Quality Assurance,9,144,Database Coordinator,"48,905",21619,Children of Mana,2006.0,121700,0.0,1.0,2.0
"16,807",15,Art/Graphics,3,10,Artist,481,16807,Wordtris,1992.0,443,0.0,1.0,3.0
"16,807",15,Art/Graphics,3,44,Art Director,481,16807,Wordtris,1992.0,444,0.0,1.0,1.0
"7,106",15,Art/Graphics,3,10,Artist,"49,070",7106,Mario is Missing!,1992.0,13965,0.0,1.0,2.0
"6,610",15,Art/Graphics,3,10,Artist,"49,114",6610,Super Star Wars,1992.0,3817,0.0,1.0,2.0
"21,619",44,Localization,13,200,Translator,"49,661",21619,Children of Mana,2006.0,121702,0.0,2.0,2.0
"18,860",14,Art/Graphics,3,44,Art Director,"49,787",18860,Geist,2005.0,30116,0.0,1.0,1.0
"7,783",14,Design,1,20,Designer,"49,995",7783,Metroid Prime,2002.0,8373,2.0,1.0,3.0
"15,574",14,Design,1,33,Lead Designer,"49,995",15574,Metroid Prime 2: Echoes,2004.0,12922,3.0,2.0,2.0
"29,958",82,Thanks,19,47,Special Thanks,"49,995",29958,Metroid Prime 3: Corruption,2007.0,86147,0.0,2.0,2.0
"25,122",82,Design,1,147,Development Director,5,25122,Excite Truck,2006.0,81475,0.0,1.0,3.0
"18,860",14,Programming/Engineering,2,4,Programmer,"5,081",18860,Geist,2005.0,30100,0.0,1.0,1.0
276,3,Public Relations,12,67,Associate,"5,104",276,Star Wars: Episode I - Racer,1999.0,9731,0.0,3.0,3.0
276,9,Marketing,11,85,Product / Brand Manager,"5,104",276,Star Wars: Episode I - Racer,1999.0,9734,0.0,2.0,3.0
276,11,Other,8,37,Unknown,"5,104",276,Star Wars: Episode I - Racer,1999.0,9737,0.0,2.0,3.0
276,11,Public Relations,12,67,Associate,"5,104",276,Star Wars: Episode I - Racer,1999.0,9740,0.0,3.0,3.0
276,74,Public Relations,12,67,Associate,"5,104",276,Star Wars: Episode I - Racer,1999.0,9743,0.0,2.0,2.0
"11,147",11,Thanks,19,47,Special Thanks,"5,173",11147,Crystalis,1990.0,12766,2.0,3.0,3.0
"6,608",12,Localization,13,72,Documents,"5,173",6608,"Legend of Zelda: A Link to the Past, The",1991.0,33367,0.0,3.0,3.0
"6,608",12,Other,8,71,Other,"5,173",6608,"Legend of Zelda: A Link to the Past, The",1991.0,33388,3.0,2.0,3.0
"6,213",9,Thanks,19,47,Special Thanks,"5,173",6213,Excitebike 64,2000.0,11957,4.0,3.0,3.0
"3,548",9,Localization,13,72,Documents,"5,173",3548,Mario Tennis,2000.0,18895,5.0,3.0,3.0
"5,337",9,Localization,13,72,Documents,"5,173",5337,Mario Party 3,2000.0,19267,6.0,3.0,3.0
"3,550",9,Localization,13,161,Manager,"5,173",3550,"Legend of Zelda: Majora's Mask, The",2000.0,30258,7.0,3.0,3.0
"4,708",11,Localization,13,72,Documents,"5,173",4708,Pokémon Puzzle Challenge,2000.0,32164,8.0,3.0,3.0
"5,107",11,Thanks,19,47,Special Thanks,"5,173",5107,Walt Disney's Alice in Wonderland,2000.0,32772,9.0,3.0,3.0
"5,498",9,Thanks,19,47,Special Thanks,"5,173",5498,Paper Mario,2000.0,33027,10.0,3.0,3.0
"15,945",11,Localization,13,72,Documents,"5,173",15945,Mario Tennis,2000.0,45073,11.0,3.0,3.0
"5,575",14,Localization,13,72,Documents,"5,173",5575,Super Smash Bros.: Melee,2001.0,21478,12.0,3.0,3.0
"3,898",9,Localization,13,72,Documents,"5,173",3898,Dr. Mario 64,2001.0,31842,13.0,3.0,3.0
"4,533",12,Localization,13,72,Documents,"5,173",4533,F-Zero: Maximum Velocity,2001.0,31912,14.0,3.0,3.0
"4,941",12,Localization,13,72,Documents,"5,173",4941,Mario Kart Super Circuit,2001.0,32564,15.0,3.0,3.0
"4,990",12,Business,14,84,President,"5,173",4990,Advance Wars,2001.0,32700,16.0,3.0,3.0
"5,413",12,Quality Assurance,9,79,Manager,"5,173",5413,Golden Sun,2001.0,32832,17.0,2.0,3.0
"7,256",14,Localization,13,72,Documents,"5,173",7256,Animal Crossing,2001.0,35089,18.0,3.0,3.0
"7,783",14,Production,5,11,Producer,"5,173",7783,Metroid Prime,2002.0,8305,19.0,2.0,2.0
"6,825",14,Thanks,19,47,Special Thanks,"5,173",6825,Eternal Darkness: Sanity's Requiem,2002.0,11581,20.0,3.0,3.0
"7,290",14,Thanks,19,47,Special Thanks,"5,173",7290,Star Fox Adventures,2002.0,15409,21.0,3.0,3.0
"7,672",12,Localization,13,72,Documents,"5,173",7672,0,2002.0,36262,22.0,3.0,3.0
"7,777",14,Localization,13,72,Documents,"5,173",7777,Mario Party 4,2002.0,36294,23.0,3.0,3.0
"7,812",12,Localization,13,72,Documents,"5,173",7812,Metroid Fusion,2002.0,36582,24.0,3.0,3.0
"8,084",14,Thanks,19,47,Special Thanks,"5,173",8084,Disney's Magical Mirror Starring Mickey Mouse,2002.0,36750,25.0,3.0,3.0
"8,725",14,Localization,13,72,Documents,"5,173",8725,"Legend of Zelda: The Wind Waker, The",2002.0,36900,26.0,3.0,3.0
"8,962",12,Localization,13,72,Documents,"5,173",8962,Golden Sun: The Lost Age,2002.0,38844,27.0,3.0,3.0
"10,812",12,Thanks,19,47,Special Thanks,"5,173",10812,Disney's Magical Quest Starring Mickey & Minnie,2002.0,39604,28.0,3.0,3.0
"11,232",14,Thanks,19,47,Special Thanks,"5,173",11232,1080° Avalanche,2003.0,12079,29.0,3.0,3.0
"9,577",14,Localization,13,72,Documents,"5,173",9577,Wario World,2003.0,24435,30.0,3.0,3.0
"10,019",14,Localization,13,72,Documents,"5,173",10019,Mario Golf: Toadstool Tour,2003.0,24508,31.0,3.0,3.0
"12,026",12,Business,14,84,President,"5,173",12026,Mario & Luigi: Superstar Saga,2003.0,25617,32.0,3.0,3.0
"12,246",14,Localization,13,72,Documents,"5,173",12246,"WarioWare, Inc.: Mega Party Game$",2003.0,25812,33.0,3.0,3.0
"9,250",12,Localization,13,72,Documents,"5,173",9250,"WarioWare, Inc.: Mega Microgame$!",2003.0,38972,34.0,3.0,3.0
"9,610",12,Localization,13,72,Documents,"5,173",9610,Advance Wars 2: Black Hole Rising,2003.0,39304,35.0,3.0,3.0
"10,159",14,Localization,13,72,Documents,"5,173",10159,F-Zero GX,2003.0,39327,36.0,3.0,3.0
"10,654",14,Localization,13,72,Documents,"5,173",10654,Kirby Air Ride,2003.0,39528,37.0,3.0,3.0
"11,134",14,Business,14,84,President,"5,173",11134,Mario Party 5,2003.0,39682,38.0,3.0,3.0
"11,200",12,Localization,13,161,Manager,"5,173",11200,Fire Emblem,2003.0,40018,39.0,3.0,3.0
"15,753",12,Localization,13,72,Documents,"5,173",15753,F-Zero: GP Legend,2003.0,44527,40.0,3.0,3.0
"13,829",12,Production,5,83,Project Coordinator,"5,173",13829,Mario vs. Donkey Kong,2004.0,12457,41.0,1.0,3.0
"15,574",14,Production,5,11,Producer,"5,173",15574,Metroid Prime 2: Echoes,2004.0,12862,42.0,2.0,2.0
"15,199",14,Localization,13,161,Manager,"5,173",15199,Paper Mario: The Thousand-Year Door,2004.0,26148,43.0,3.0,3.0
"15,616",14,Localization,13,72,Documents,"5,173",15616,Mario Power Tennis,2004.0,26432,44.0,3.0,3.0
"16,475",44,Localization,13,161,Manager,"5,173",16475,WarioWare Touched!,2004.0,27023,45.0,3.0,3.0
"18,021",12,Localization,13,161,Manager,"5,173",18021,WarioWare Twisted!,2004.0,28840,46.0,3.0,3.0
"12,061",12,Localization,13,72,Documents,"5,173",12061,Metroid: Zero Mission,2004.0,40249,47.0,3.0,3.0
"13,986",14,Localization,13,72,Documents,"5,173",13986,"Legend of Zelda: Four Swords Adventures, The",2004.0,40399,48.0,3.0,3.0
"14,717",14,Localization,13,72,Documents,"5,173",14717,Pikmin 2,2004.0,41407,49.0,3.0,3.0
"15,812",14,Localization,13,72,Documents,"5,173",15812,Mario Party 6,2004.0,44656,50.0,3.0,3.0
"17,966",12,Localization,13,161,Manager,"5,173",17966,Fire Emblem: The Sacred Stones,2004.0,45751,51.0,3.0,3.0
"18,292",12,Localization,13,161,Manager,"5,173",18292,Yoshi Topsy-Turvy,2004.0,46003,52.0,3.0,3.0
"18,683",14,Localization,13,72,Documents,"5,173",18683,Custom Robo,2004.0,46114,53.0,3.0,3.0
"18,691",14,Localization,13,161,Manager,"5,173",18691,Donkey Kong: Jungle Beat,2004.0,46339,54.0,3.0,3.0
"22,074",12,Localization,13,161,Manager,"5,173",22074,Mario Golf: Advance Tour,2004.0,89308,55.0,3.0,3.0
"17,303",44,Localization,13,161,Manager,"5,173",17303,Yoshi Touch & Go,2005.0,28286,56.0,3.0,3.0
"19,059",14,Localization,13,161,Manager,"5,173",19059,Mario Superstar Baseball,2005.0,29668,57.0,3.0,3.0
"18,860",14,Thanks,19,47,Special Thanks,"5,173",18860,Geist,2005.0,30102,58.0,3.0,3.0
"17,644",14,Localization,13,72,Documents,"5,173",17644,Star Fox Assault,2005.0,45253,59.0,3.0,3.0
"18,694",14,Localization,13,161,Manager,"5,173",18694,Fire Emblem: Path of Radiance,2005.0,47479,60.0,3.0,3.0
"19,275",44,Localization,13,161,Manager,"5,173",19275,Nintendogs,2005.0,48314,61.0,3.0,3.0
"19,343",14,Thanks,19,47,Special Thanks,"5,173",19343,Battalion Wars,2005.0,50862,62.0,3.0,3.0
"19,413",12,Localization,13,161,Manager,"5,173",19413,DK: King of Swing,2005.0,51276,63.0,3.0,3.0
"19,445",44,Localization,13,161,Manager,"5,173",19445,Trace Memory,2005.0,51472,64.0,3.0,3.0
"19,838",14,Business,14,84,President,"5,173",19838,Dance Dance Revolution Mario Mix,2005.0,51682,65.0,3.0,3.0
"20,629",14,Thanks,19,47,Special Thanks,"5,173",20629,Super Mario Strikers,2005.0,86752,66.0,3.0,3.0
"20,537",44,Localization,13,161,Manager,"5,173",20537,Mario & Luigi: Partners in Time,2005.0,88458,67.0,3.0,3.0
"21,283",12,Localization,13,161,Manager,"5,173",21283,Mario Tennis: Power Tour,2005.0,88703,68.0,3.0,3.0
"20,448",44,Localization,13,161,Manager,"5,173",20448,Animal Crossing: Wild World,2005.0,99443,69.0,3.0,3.0
"20,516",14,Localization,13,161,Manager,"5,173",20516,Mario Party 7,2005.0,100793,70.0,3.0,3.0
"21,288",12,Localization,13,161,Manager,"5,173",21288,Drill Dozer,2005.0,101216,71.0,3.0,3.0
"21,513",14,Business,14,84,President,"5,173",21513,Chibi-Robo!: Plug into Adventure!,2005.0,101420,72.0,3.0,3.0
"21,714",44,Thanks,19,47,Special Thanks,"5,173",21714,Metroid Prime Pinball,2005.0,101680,73.0,3.0,3.0
"21,821",44,Localization,13,161,Manager,"5,173",21821,Brain Age: Train Your Brain in Minutes a Day!,2005.0,102275,74.0,3.0,3.0
"22,519",44,Localization,13,161,Manager,"5,173",22519,Big Brain Academy,2005.0,104747,75.0,3.0,3.0
"23,278",12,Localization,13,161,Manager,"5,173",23278,Mario Party Advance,2005.0,105197,76.0,3.0,3.0
"22,341",44,Localization,13,161,Manager,"5,173",22341,New Super Mario Bros.,2006.0,89741,77.0,3.0,3.0
"25,969",82,Localization,13,161,Manager,"5,173",25969,WarioWare: Smooth Moves,2006.0,91023,78.0,3.0,3.0
"21,787",44,Thanks,19,47,Special Thanks,"5,173",21787,Metroid Prime: Hunters,2006.0,101825,79.0,3.0,3.0
"23,284",14,Localization,13,161,Manager,"5,173",23284,Odama,2006.0,105446,80.0,3.0,3.0
"23,814",44,Localization,13,161,Manager,"5,173",23814,Star Fox Command,2006.0,105600,81.0,3.0,3.0
"23,822",44,Thanks,19,47,Special Thanks,"5,173",23822,Mario vs. Donkey Kong 2: March of the Minis,2006.0,105720,82.0,3.0,3.0
"25,099",82,Localization,13,161,Manager,"5,173",25099,Wii Sports,2006.0,106035,83.0,3.0,3.0
"25,103",82,Localization,13,161,Manager,"5,173",25103,"Legend of Zelda: Twilight Princess, The",2006.0,108092,84.0,3.0,3.0
"25,175",44,Localization,13,161,Manager,"5,173",25175,Yoshi's Island DS,2006.0,113592,85.0,3.0,3.0
"25,241",44,Localization,13,161,Manager,"5,173",25241,Kirby: Squeak Squad,2006.0,113922,86.0,3.0,3.0
"25,505",44,Localization,13,161,Manager,"5,173",25505,Elite Beat Agents,2006.0,114336,87.0,3.0,3.0
"30,585",44,Localization,13,161,Manager,"5,173",30585,Magnetica,2006.0,116588,88.0,3.0,3.0
"26,870",82,Localization,13,161,Manager,"5,173",26870,Fire Emblem: Radiant Dawn,2007.0,84211,89.0,3.0,3.0
"29,958",82,Localization,13,196,Producer,"5,173",29958,Metroid Prime 3: Corruption,2007.0,86071,90.0,3.0,4.0
"29,116",82,Thanks,19,47,Special Thanks,"5,173",29116,Mario Strikers Charged,2007.0,87086,91.0,3.0,3.0
"27,544",82,Localization,13,161,Manager,"5,173",27544,Super Paper Mario,2007.0,91740,92.0,3.0,3.0
"28,637",82,Localization,13,161,Manager,"5,173",28637,Mario Party 8,2007.0,92083,93.0,3.0,3.0
"31,282",82,Localization,13,161,Manager,"5,173",31282,Super Mario Galaxy,2007.0,94728,94.0,3.0,3.0
"28,653",82,Localization,13,161,Manager,"5,173",28653,Big Brain Academy: Wii Degree,2007.0,114612,95.0,3.0,3.0
"30,522",44,Business,14,84,President,"5,173",30522,"Legend of Zelda: Phantom Hourglass, The",2007.0,115272,96.0,3.0,3.0
"30,647",44,Localization,13,161,Manager,"5,173",30647,Flash Focus: Vision Training in Minutes a Day,2007.0,116675,97.0,3.0,3.0
"31,149",44,Localization,13,161,Manager,"5,173",31149,DK: Jungle Climber,2007.0,117390,98.0,3.0,3.0
"32,910",44,Localization,13,161,Manager,"5,173",32910,Professor Layton and the Curious Village,2007.0,117776,99.0,3.0,3.0
"33,794",44,Localization,13,161,Manager,"5,173",33794,Chibi-Robo!: Park Patrol,2007.0,118226,100.0,3.0,3.0
"33,820",82,Localization,13,161,Manager,"5,173",33820,Mario Kart Wii,2008.0,96584,101.0,3.0,3.0
"36,180",82,Localization,13,161,Manager,"5,173",36180,Mario Super Sluggers,2008.0,98106,102.0,3.0,3.0
"36,527",82,Localization,13,161,Manager,"5,173",36527,0,2008.0,98378,103.0,3.0,3.0
"32,773",44,Quality Assurance,9,197,Supervisor,"5,173",32773,Advance Wars: Days of Ruin,2008.0,117690,104.0,2.0,4.0
"36,500",44,Localization,13,161,Manager,"5,173",36500,0,2008.0,118406,105.0,3.0,3.0
"38,538",44,Thanks,19,47,Special Thanks,"5,173",38538,Pokémon Ranger: Shadows of Almia,2008.0,118791,106.0,3.0,3.0
"42,684",44,Localization,13,161,Manager,"5,173",42684,Mario & Luigi: Bowser's Inside Story,2009.0,98847,0.0,2.0,2.0
"4,011",2,Quality Assurance,9,23,Tester,"5,194",4011,Walt Disney's The Jungle Book,1994.0,144,0.0,1.0,2.0
"7,106",2,Audio,4,39,Music Designer,"5,248",7106,Mario is Missing!,1992.0,13940,0.0,1.0,3.0
"7,106",15,Audio,4,39,Music Designer,"5,248",7106,Mario is Missing!,1992.0,13941,0.0,1.0,2.0
"26,870",82,Art/Graphics,3,101,Graphic Design,"5,352",26870,Fire Emblem: Radiant Dawn,2007.0,84214,0.0,1.0,2.0
338,9,Audio,4,39,Music Designer,"5,429",338,Command & Conquer,1995.0,3648,0.0,1.0,2.0
338,6,Quality Assurance,9,50,Technical / Compatibility Testing,"5,483",338,Command & Conquer,1995.0,3649,0.0,1.0,3.0
338,9,Quality Assurance,9,23,Tester,"5,483",338,Command & Conquer,1995.0,3650,0.0,1.0,2.0
338,6,Quality Assurance,9,50,Technical / Compatibility Testing,"5,484",338,Command & Conquer,1995.0,3651,0.0,1.0,2.0
338,9,Quality Assurance,9,23,Tester,"5,485",338,Command & Conquer,1995.0,3652,0.0,1.0,2.0
"19,343",14,Programming/Engineering,2,63,Software Tools Programmer,"5,586",19343,Battalion Wars,2005.0,50865,0.0,1.0,2.0
"19,343",14,Art/Graphics,3,70,Animator,"5,593",19343,Battalion Wars,2005.0,50868,0.0,1.0,2.0
"7,178",14,Audio,4,73,Voice Talent,"5,689",7178,Super Mario Sunshine,2002.0,23075,2.0,1.0,3.0
"10,019",14,Audio,4,73,Voice Talent,"5,689",10019,Mario Golf: Toadstool Tour,2003.0,24511,3.0,1.0,3.0
"11,122",14,Audio,4,73,Voice Talent,"5,689",11122,Mario Kart: Double Dash,2003.0,24914,4.0,1.0,3.0
"12,026",12,Audio,4,73,Voice Talent,"5,689",12026,Mario & Luigi: Superstar Saga,2003.0,25620,5.0,1.0,3.0
"15,199",14,Audio,4,73,Voice Talent,"5,689",15199,Paper Mario: The Thousand-Year Door,2004.0,26151,6.0,1.0,3.0
"15,616",14,Audio,4,73,Voice Talent,"5,689",15616,Mario Power Tennis,2004.0,26437,7.0,1.0,3.0
"22,074",12,Audio,4,73,Voice Talent,"5,689",22074,Mario Golf: Advance Tour,2004.0,89313,8.0,1.0,3.0
"17,644",14,Audio,4,73,Voice Talent,"5,689",17644,Star Fox Assault,2005.0,45256,9.0,1.0,3.0
"30,948",82,Audio,4,73,Voice Talent,"5,689",30948,Mario & Sonic at the Olympic Games,2007.0,83496,10.0,1.0,3.0
"29,116",82,Audio,4,73,Voice Talent,"5,689",29116,Mario Strikers Charged,2007.0,87088,11.0,1.0,3.0
"36,180",82,Audio,4,73,Voice Talent,"5,689",36180,Mario Super Sluggers,2008.0,98108,0.0,1.0,2.0
"17,644",14,Audio,4,73,Voice Talent,"5,690",17644,Star Fox Assault,2005.0,45259,0.0,1.0,2.0
"17,644",14,Audio,4,73,Voice Talent,"5,701",17644,Star Fox Assault,2005.0,45262,0.0,1.0,2.0
"29,116",82,Programming/Engineering,2,4,Programmer,"5,749",29116,Mario Strikers Charged,2007.0,87090,2.0,1.0,1.0
"41,524",82,Programming/Engineering,2,4,Programmer,"5,749",41524,Punch-Out!!,2009.0,87314,0.0,1.0,1.0
"20,629",14,Programming/Engineering,2,4,Programmer,"5,750",20629,Super Mario Strikers,2005.0,86755,2.0,1.0,1.0
"29,116",82,Programming/Engineering,2,4,Programmer,"5,750",29116,Mario Strikers Charged,2007.0,87092,0.0,1.0,1.0
"8,084",14,Thanks,19,47,Special Thanks,"5,803",8084,Disney's Magical Mirror Starring Mickey Mouse,2002.0,36752,0.0,2.0,2.0
"6,610",15,Art/Graphics,3,70,Animator,"5,842",6610,Super Star Wars,1992.0,3808,0.0,1.0,2.0
"3,646",9,Localization,13,72,Documents,"5,863",3646,Ogre Battle 64: Person of Lordly Caliber,1999.0,51882,0.0,3.0,3.0
"3,646",9,Quality Assurance,9,23,Tester,"5,863",3646,Ogre Battle 64: Person of Lordly Caliber,1999.0,51883,0.0,1.0,2.0
"12,602",10,Thanks,19,47,Special Thanks,"5,876",12602,Alfred Chicken,1993.0,389,0.0,2.0,2.0
"33,378",82,Audio,4,73,Voice Talent,"5,884",33378,Super Smash Bros.: Brawl,2008.0,81654,0.0,1.0,2.0
"3,763",9,Design,1,145,Additional Design,"5,927",3763,"New Tetris, The",1999.0,13982,0.0,2.0,4.0
"3,763",9,Production,5,11,Producer,"5,927",3763,"New Tetris, The",1999.0,13983,0.0,1.0,1.0
"10,183",7,Business,14,84,President,"5,961",10183,SoulCalibur II,2003.0,51966,0.0,3.0,3.0
"10,183",13,Business,14,84,President,"5,961",10183,SoulCalibur II,2003.0,51967,0.0,3.0,3.0
"10,183",14,Localization,13,72,Documents,"5,961",10183,SoulCalibur II,2003.0,51968,0.0,2.0,2.0
"19,210",9,Design,1,20,Designer,"50,002",19210,NHL Breakaway 98,1997.0,13353,0.0,2.0,3.0
"19,210",9,Production,5,11,Producer,"50,002",19210,NHL Breakaway 98,1997.0,13354,0.0,2.0,2.0
"19,210",9,Video/Cinematics,10,87,Cinematics Director,"50,002",19210,NHL Breakaway 98,1997.0,13355,0.0,2.0,2.0
"30,948",82,Quality Assurance,9,23,Tester,"50,258",30948,Mario & Sonic at the Olympic Games,2007.0,83576,0.0,1.0,2.0
"5,285",10,Design,1,20,Designer,"50,281",5285,Balloon Kid,1990.0,78301,0.0,1.0,3.0
"5,285",11,Design,1,33,Lead Designer,"50,281",5285,Balloon Kid,1990.0,78307,2.0,2.0,2.0
"4,282",10,Quality Assurance,9,23,Tester,"50,281",4282,Metroid II: Return of Samus,1991.0,78007,3.0,2.0,3.0
"21,347",15,Art/Graphics,3,10,Artist,"50,281",21347,Fire Emblem: Monsho no Nazo,1993.0,127379,4.0,1.0,3.0
"4,288",10,Art/Graphics,3,10,Artist,"50,281",4288,Wario Land: Super Mario Land 3,1994.0,30020,5.0,2.0,3.0
"15,129",38,Other,8,71,Other,"50,281",15129,Teleroboxer,1995.0,78911,6.0,2.0,3.0
"4,533",12,Thanks,19,47,Special Thanks,"50,281",4533,F-Zero: Maximum Velocity,2001.0,31924,0.0,2.0,2.0
"7,303",22,Design,1,49,Creative Director,"50,287",7303,0,1986.0,78605,0.0,1.0,3.0
